Dialogue_ID,Utterance_ID,Emotion,Word_Count,Char_Count,Sentiment_Polarity,Audio_Duration,MFCCs,Utterance,Clean_Utterance
12,8,joy,1,5,0.1258,3.008,"[-308.22137451171875, 91.10818481445312, -11.481609344482422, 21.226842880249023, -7.28990364074707, 4.7098388671875, -18.644371032714844, -9.785765647888184, -18.584299087524414, -7.776798725128174, -10.484498023986816, -5.843052387237549, -7.898217678070068]",This sounds like a hernia. You have toyou-you go to the doctor!,sounds like hernia toyou-you go doctor
12,9,neutral,4,32,0.688,6.592,"[-302.5809631347656, 79.9347915649414, -28.631723403930664, 23.081703186035156, -10.158491134643555, -5.751533031463623, -27.912137985229492, -10.76732063293457, -8.204791069030762, 4.624630928039551, -1.8416393995285034, 3.1038036346435547, -3.5381383895874023]","No way! Kay look, if I have to go to the doctor for anything its gonna be for this thing sticking out of my stomach!",way kay look go doctor anything its gon na thing sticking stomach
12,10,neutral,7,39,0.8338,1.1733333333333331,"[-288.3168029785156, 75.52206420898438, -31.6664981842041, 14.813956260681152, -8.654363632202148, 2.570636749267578, -25.04506492614746, -11.723074913024902, -7.158579349517822, 2.4285671710968018, -8.008207321166992, 1.73909330368042, -6.044702053070068]",Thats a hernia.,thats hernia
12,11,joy,3,18,0.8555,5.397333333333333,"[-278.08099365234375, 74.46197509765625, -31.408098220825195, 15.105451583862305, -16.24774932861328, -3.231313467025757, -27.824970245361328, -15.65449333190918, -4.135130882263184, -0.7323907017707825, -5.492868423461914, -0.7942913174629211, -4.624385356903076]",Why did I have to start working out again?  Damn you 15s!,start working damn 15s
13,0,neutral,1,2,0.0,4.096,"[-213.04074096679688, 73.86795043945312, 14.763489723205566, 22.968158721923828, 0.7640200853347778, 7.699543476104736, -5.415227890014648, 3.2006263732910156, -2.9183297157287598, 3.1356868743896484, -3.6513638496398926, -0.5144781470298767, -5.886794090270996]",I love your place! Where is this guy from?,love place guy
13,1,neutral,2,10,0.0,9.813333333333333,"[-183.8771514892578, 76.77532196044922, 6.365246772766113, 19.60748291015625, 3.595768690109253, 7.106151103973389, -9.69145393371582, 1.153684377670288, -9.600769996643066, -2.077380657196045, -4.020793914794922, -1.665837287902832, -7.935811519622803]",Uh thats an eighteenth century Indian artifact from Calcutta.,uh thats eighteenth century indian artifact calcutta
13,2,neutral,6,29,0.1114,6.0165,"[-175.36805725097656, 67.68222045898438, 6.552570343017578, 19.3249568939209, 2.245950937271118, 8.949108123779297, -8.556169509887695, 0.21210208535194397, -6.639057636260986, -0.16038095951080322, -5.963411331176758, -1.5701520442962646, -5.216676712036133]","Oh wow! So, youre more than just dinosaurs.",oh wow youre dinosaurs
13,3,surprise,5,20,0.7603,1.92,"[-207.5311737060547, 82.89929962158203, 14.98740291595459, 25.50259780883789, 0.6858358979225159, 15.883048057556152, -5.802260398864746, -2.875495672225952, -9.172737121582031, 0.0192412082105875, 1.4921985864639282, -7.395310878753662, -4.64874267578125]",So much more.,much
14,0,surprise,2,11,0.0,11.349333333333334,"[-205.03041076660156, 95.72069549560547, -19.741764068603516, 7.005324840545654, -17.491172790527344, 5.852334022521973, -13.492682456970215, -2.9143974781036377, -5.406864166259766, -3.316101551055908, -9.436812400817871, -5.879748821258545, -8.294422149658203]","Well, well to sum up, were having fun, you look young.",well well sum were fun look young
14,1,joy,1,4,0.3595,2.9226666666666667,"[-163.24046325683594, 94.7890625, -37.99848175048828, -5.870125770568848, -28.45054054260254, 9.271273612976074, -23.22494888305664, 4.2109222412109375, -12.350430488586426, -2.3371052742004395, -1.4592074155807495, -6.931960582733154, -16.914548873901367]",Okay,okay
14,2,joy,1,4,0.3595,8.896,"[-212.44058227539062, 84.33033752441406, -17.098365783691406, -0.10488530993461609, -17.924453735351562, 5.259582996368408, -19.125524520874023, -1.1338099241256714, -7.99322509765625, -0.3116132318973541, -6.207655906677246, -4.804583549499512, -10.709382057189941]",But thats not enough. So Soheres a key to my apartment.,thats enough heres key apartment
14,3,joy,1,4,0.3595,2.794666666666666,"[-247.32969665527344, 69.17366027832031, 9.490966796875, 12.16811752319336, -4.917789459228516, -3.960730791091919, -14.850345611572266, -4.828192234039307, -7.289090156555176, 0.34771421551704407, -5.518632411956787, -2.984407663345337, -5.385704517364502]",Really?!,really
14,4,neutral,4,18,0.0,0.32,"[-225.91929626464844, 89.29568481445312, -14.970233917236328, 26.07635498046875, -12.337747573852539, -1.1116344928741455, -21.64020538330078, -1.246117115020752, 0.6045013666152954, -5.557396411895752, -17.624597549438477, -7.511328220367432, -14.964444160461426]",Really.,really
14,5,neutral,3,13,0.0,3.4346666666666668,"[-165.36376953125, 89.806640625, -36.15098190307617, -2.3802855014801025, -17.22951316833496, -5.619027614593506, -12.409923553466797, -1.775018572807312, -3.9920027256011963, -6.20622444152832, -10.968155860900879, -8.795586585998535, -10.375596046447754]",You dont think this is too fast.,dont think fast
15,0,joy,11,54,0.7633,3.84,"[-318.5823974609375, 82.63751983642578, -27.778690338134766, 9.124409675598145, -13.097898483276367, -0.5041416883468628, -11.779749870300293, -3.2497925758361816, -2.730865716934204, 5.225617408752441, -8.429391860961914, 0.36005425453186035, -3.764514446258545]",Get Out!,get
15,1,joy,8,45,-0.0516,1.8773333333333333,"[-275.3280029296875, 61.901790618896484, -17.948827743530273, 7.996780872344971, -15.042275428771973, 2.934868812561035, -12.21764850616455, 0.14159439504146576, -4.677820682525635, 1.6321990489959717, -10.203543663024902, -1.1991055011749268, -12.015591621398926]","Ross, can I talk to you for a minute?",ross talk minute
15,2,joy,1,4,0.2942,6.890666666666666,"[-303.7935485839844, 72.22766876220703, -16.74970817565918, 7.25058650970459, -14.164921760559082, 5.595767498016357, -12.69381332397461, -1.5901761054992676, -5.714224815368652, -0.4793566167354584, -7.353911399841309, -2.127880096435547, -6.475574493408203]","Yes, please!  So, what's going on?",yes please 's going
15,3,neutral,1,3,0.0,3.648,"[-400.9738464355469, 72.2955551147461, -2.5705788135528564, 16.356325149536133, -10.180205345153809, 4.3672685623168945, -7.2548699378967285, 2.849245309829712, -2.582505702972412, 5.641988277435303, -4.063577651977539, 0.8082163333892822, -4.7912116050720215]","Uh, well... Joey and I broke up.",uh well ... joey broke
15,4,neutral,1,3,0.0,5.44,"[-391.3507995605469, 79.55105590820312, -2.5086188316345215, 13.962227821350098, -9.134875297546387, 1.3007127046585083, -7.617516040802002, 1.0551148653030396, -4.672529220581055, 4.792533874511719, -5.89469575881958, -1.4719107151031494, -5.055640697479248]","Oh my God, wh-what happened?",oh god wh-what happened
15,5,anger,8,36,-0.7707,8.512,"[-306.0014953613281, 69.40737915039062, -19.68274688720703, 7.723139762878418, -15.911792755126953, -1.841275691986084, -10.511463165283203, 0.6538888812065125, -4.852756500244141, 2.212327480316162, -7.107916355133057, -1.9573498964309692, -6.985286712646484]","Joey is a great guy, but we're just... so different! I mean, during your speech he kept laughing at homo erectus!",joey great guy 're ... different mean speech kept laughing homo erectus
16,0,neutral,5,26,0.0,1.0453333333333332,"[-208.5223846435547, 73.01236724853516, 10.046374320983887, 5.2477006912231445, -6.08189582824707, 11.630595207214355, -1.6039522886276245, 1.8751978874206543, -5.914516925811768, 2.6303110122680664, 1.974534034729004, 9.843067169189453, -2.5472981929779053]","Go, go, go!",go go go
16,1,neutral,7,33,0.0,2.176,"[-232.60076904296875, 40.06233215332031, -15.232271194458008, 17.29266929626465, -10.827903747558594, 2.221647024154663, -3.092369794845581, 3.434065818786621, -7.583581924438477, -7.284246444702148, -12.454373359680176, 2.024428129196167, -3.5434868335723877]","Oh yeah, now everybody wants to be under this hat!",oh yeah everybody wants hat
16,2,neutral,11,60,0.5574,1.3013333333333332,"[-252.83934020996094, 45.448448181152344, -27.81149673461914, -2.917611598968506, -31.1826229095459, -6.59750509262085, -15.30819034576416, -8.351757049560547, -8.5199613571167, 0.9896267056465149, -8.711617469787598, -12.775307655334473, -11.063678741455078]",Oy!!,oy
16,3,neutral,6,33,0.0,1.6853333333333331,"[-270.6065368652344, 27.35169219970703, -5.131708145141602, -2.32859468460083, -27.292728424072266, -11.764039993286133, -16.596141815185547, -6.928586006164551, -14.83720874786377, -9.034139633178711, -13.265481948852539, -4.446157932281494, -7.719110012054443]",Whats with all this sand?,whats sand
16,4,surprise,7,35,0.4199,2.6453333333333333,"[-273.0096130371094, 32.58674240112305, -19.021373748779297, -3.6632628440856934, -22.586788177490234, -8.67712116241455, -19.32402229309082, -6.690622329711914, -11.169869422912598, -1.4533019065856934, -11.964238166809082, -7.384642601013184, -6.560207843780518]","Oh, yeah, Bob said there might be flood damage.",oh yeah bob said might flood damage
16,5,neutral,12,79,0.9162,2.2186666666666666,"[-278.4877624511719, 46.461360931396484, -22.857017517089844, 9.124634742736816, -13.73325252532959, -8.662797927856445, -23.68045425415039, -13.50904655456543, -12.638731956481934, -10.797739028930664, -15.711463928222656, -4.453212738037109, -7.919744968414307]","Yeah, either that, or he has a really big cat.",yeah either really big cat
17,0,neutral,4,20,0.34,3.712,"[-293.4722900390625, 96.720458984375, -21.89149284362793, 25.692790985107422, -9.918930053710938, -7.758805751800537, -11.106392860412598, -7.556221008300781, -6.007566452026367, -1.2050132751464844, -12.482588768005371, 7.869754791259766, -4.352734565734863]","Okay, see that blind guy right there? I'm gonna bash his head in later.",okay see blind guy right 'm gon na bash head later
17,1,neutral,2,13,0.0,4.053333333333334,"[-298.668212890625, 101.64407348632812, -2.525277614593506, 22.371612548828125, -14.941034317016602, -2.661956310272217, -10.637468338012695, -11.395586967468262, -12.838528633117676, -0.8600251078605652, -6.003420829772949, 0.8926441073417664, -2.6207053661346436]","Oh umm, my big scene is coming up. Big scene coming up.",oh umm big scene coming big scene coming
17,2,neutral,7,46,-0.807,3.477333333333333,"[-211.49929809570312, 83.15059661865234, -30.39419174194336, 24.83417510986328, -18.97949981689453, -4.958472728729248, -9.624698638916016, -11.61203384399414, -3.180908203125, -6.654629707336426, -9.26170825958252, -1.4354503154754639, -15.259054183959961]","If you said, ""Big lima bean, bubbling up."" Would she understand the difference?",said `` big lima bean bubbling '' would understand difference
17,3,disgust,5,24,0.0,1.344,"[-300.6376647949219, 75.50273895263672, 1.2917405366897583, 30.129318237304688, -9.564970970153809, 5.369083404541016, -5.976846218109131, 3.7418060302734375, -6.805842399597168, 2.185692071914673, 2.295975685119629, 0.5367765426635742, -2.807616949081421]",Rach? What are you doing?,rach
17,4,disgust,7,44,0.0,3.050666666666667,"[-332.1576843261719, 21.084014892578125, 12.581114768981934, 23.148338317871094, -17.146888732910156, 3.0349676609039307, 8.909070014953613, 13.702377319335938, 4.430440902709961, -2.536982536315918, -3.8549816608428955, 3.483121871948242, -3.3807640075683594]","Oh boy, I just can't watch. It's too scary!",oh boy ca n't watch 's scary
17,5,joy,11,53,0.0,2.2613333333333334,"[-259.0102844238281, 82.37694549560547, -47.853572845458984, 7.89596700668335, -15.260936737060547, 10.226139068603516, -9.768733024597168, -2.087869167327881, -2.083630084991455, -2.978127956390381, -11.724045753479004, -0.9793924689292908, -4.892770767211914]",It's a diaper commercial.,'s diaper commercial
17,6,anger,1,4,0.0,2.9226666666666667,"[-313.86212158203125, 66.52578735351562, 3.7259089946746826, 19.288055419921875, -15.80223274230957, 6.419199466705322, -0.9554446935653687, -5.712177276611328, -5.103854179382324, 5.584012031555176, -8.696737289428711, -6.5909104347229, 0.6823928952217102]","Oh yeah well, you know me, babies, responsibilities, ahhh!!!",oh yeah well know babies responsibilities ahhh
17,7,anger,7,43,0.0,2.496,"[-286.0544738769531, 82.82384490966797, -19.263113021850586, 17.072359085083008, -11.236656188964844, 5.275878429412842, -2.908064365386963, -0.9103295207023621, -1.3603029251098633, 2.3915886878967285, 0.0599956288933754, -2.717740297317505, 1.8575854301452637]",Pizza delivery!,pizza delivery
17,8,anger,1,4,0.0,1.088,"[-172.629638671875, 92.04889678955078, -67.97303009033203, -3.7596435546875, -26.71885108947754, 7.8155035972595215, -9.118108749389648, -4.984437465667725, 4.538102626800537, 0.7903591990470886, -7.3320112228393555, -2.124077558517456, -1.3240379095077515]",I'll get it! I will get that!,'ll get get
17,9,anger,10,63,0.5859,1.1093333333333333,"[-318.1745910644531, 64.62346649169922, -32.382564544677734, 9.646292686462402, -12.945160865783691, 16.270923614501953, 6.099513053894043, 0.8576198220252991, -1.4150216579437256, 2.938420534133911, -8.81882381439209, -0.3890016973018646, -0.5683192610740662]",Hi!,hi
17,10,anger,3,15,-0.4588,0.128,"[-262.0329284667969, 95.7559814453125, -25.927480697631836, 7.12994909286499, -6.988524436950684, -13.663317680358887, -43.94562530517578, 18.3580265045166, -7.9574294090271, -0.7668694257736206, -11.739306449890137, -15.059168815612793, 8.942638397216797]",Hi!,hi
18,0,neutral,14,83,0.2263,4.394666666666667,"[-340.74267578125, 102.972900390625, -2.0635573863983154, 8.763582229614258, -13.849187850952148, 5.133941650390625, -22.037744522094727, 0.768997073173523, -13.348158836364746, -9.331576347351074, -2.7875638008117676, 0.20573072135448456, -5.164274215698242]","Hey, you wanna get something to eat or uh, do you wanna see how long we can throw this ball back and forth? Huh?",hey wan na get something eat uh wan na see long throw ball back forth huh
18,1,neutral,4,20,0.4404,1.92,"[-389.5260314941406, 88.70394134521484, -1.1926957368850708, 13.288165092468262, -14.240586280822754, 2.4408047199249268, 3.0064587593078613, 2.349252700805664, -0.11152245849370956, 7.573724269866943, -1.7447314262390137, 6.616614818572998, -3.1207780838012695]","Uhh, the ball thing.",uhh ball thing
18,2,neutral,8,43,0.2244,0.9173333333333332,"[-220.1767120361328, 81.01056671142578, -23.30986976623535, 3.6248390674591064, -8.010017395019531, -6.700216770172119, -17.060638427734375, -4.807199478149414, -0.7136470079421997, -3.330308675765991, -10.957756042480469, 2.1684587001800537, -3.4559457302093506]",Yeah?,yeah
19,0,surprise,2,12,0.0,3.1146666666666665,"[-250.19921875, 91.93596649169922, -37.190982818603516, 12.667323112487793, -24.791471481323242, 0.8392066955566406, -16.474895477294922, -7.461912155151367, -5.937170505523682, -1.4047099351882935, -10.548678398132324, -5.5701398849487305, -5.949710845947266]",Hey.,hey
20,0,anger,5,24,0.0,3.008,"[-357.8247985839844, 88.55836486816406, 8.993644714355469, 14.586285591125488, -12.243231773376465, 7.758361339569092, -2.468583822250366, 3.3902597427368164, -6.193140983581543, -1.2747033834457397, -3.9056599140167236, -0.8562883734703064, -2.2531702518463135]",How did it go with Erin?,go erin
20,1,neutral,5,25,0.3612,1.9626666666666663,"[-322.4542236328125, 66.9730453491211, 3.504302978515625, 11.446654319763184, -8.167276382446289, 7.867108345031738, -14.71143913269043, 3.62483549118042, -5.722586154937744, 6.916614532470703, -2.0907208919525146, 0.1516001671552658, 2.540407180786133]","Oh, unbelievable! We had the best time!",oh unbelievable best time
20,2,neutral,10,56,0.2732,4.629333333333333,"[-312.34295654296875, 73.54586791992188, -19.03948402404785, 8.473575592041016, -21.180828094482422, -3.2096381187438965, -10.653423309326172, 1.331353783607483, -7.179895401000977, 2.948002815246582, 0.08059963583946228, -0.005280172452330589, 3.4903650283813477]","Yay!! Oh so, youre not, youre not mad at us anymore?",yay oh youre youre mad us anymore
20,3,neutral,2,8,0.0,0.8106666666666666,"[-302.9592590332031, 84.37358856201172, -40.11741256713867, 28.071388244628906, -17.532167434692383, -0.7900758981704712, -17.137195587158203, 1.0685609579086304, 4.019030570983887, -5.692951679229736, -4.811821937561035, -8.687684059143066, -3.5954747200012207]",No!,
20,4,neutral,2,14,0.0,1.216,"[-355.1840515136719, 95.91372680664062, -10.185478210449219, 4.529204368591309, -19.52848243713379, -1.916064977645874, -5.392670631408691, 4.120962142944336, -9.128360748291016, 0.9122503995895386, -1.1496001482009888, -3.500261068344116, 3.38222336769104]",No!,
20,5,neutral,3,14,0.0,0.5333333333333333,"[-298.1531982421875, 86.68193054199219, -8.498212814331055, -16.57294273376465, -32.44272232055664, 3.4443135261535645, -14.050394058227539, 4.618344783782959, -25.947050094604492, 3.9326364994049072, 1.3807487487792969, 0.9924749732017517, 13.008270263671875]",No!,
20,6,joy,2,14,-0.4184,0.9813333333333332,"[-287.579833984375, 59.747047424316406, -3.240896701812744, 4.274135589599609, -15.77906608581543, 2.15446138381958, -16.26530647277832, 6.506267070770264, -7.4356865882873535, -3.668302297592163, 2.441990613937378, -2.5819814205169678, 1.9474117755889893]",You guys were totally right!,guys totally right
20,7,neutral,6,22,0.4567,2.2613333333333334,"[-325.61669921875, 71.53156280517578, 10.146860122680664, 5.757267475128174, -15.056222915649414, 6.362715244293213, -6.299613952636719, -6.18445348739624, -5.572124481201172, 10.213166236877441, -4.579284191131592, 0.9408590793609619, -0.9429569244384766]",This is so much better than the first time we went out.,much better first time went
21,0,neutral,3,15,0.0,2.2186666666666666,"[-349.9358825683594, 96.13983154296875, -0.11648169904947281, 23.281448364257812, -2.6982581615448, 7.239051342010498, -2.298041582107544, 2.390346050262451, -2.474733591079712, -3.570094108581543, -7.199854373931885, -0.09538721293210983, -3.6496195793151855]",How does she do that?,
21,1,neutral,8,42,0.8625,3.1786666666666665,"[-346.82598876953125, 101.40575408935547, -26.710447311401367, 19.22169303894043, -16.61766815185547, 3.861055612564087, -19.426172256469727, -9.22518253326416, -7.899831771850586, -3.1660916805267334, -4.432170867919922, -1.5891064405441284, -7.062085151672363]",I cannot sleep in a public place.,sleep public place
21,2,neutral,1,2,0.0,6.016,"[-392.9700622558594, 83.82389068603516, -5.286589622497559, 16.980382919311523, -13.979251861572266, -3.1036722660064697, -12.192028999328613, -6.721279144287109, -7.013358116149902, -1.4338247776031494, -7.290107727050781, -3.6908230781555176, -3.939908742904663]",Would you look at her? She is so peaceful.,would look peaceful
21,3,neutral,11,61,0.0,2.474666666666667,"[-264.2457580566406, 93.17938232421875, -51.86187744140625, 4.642054080963135, -31.042524337768555, -7.609647274017334, -21.17985725402832, -9.962417602539062, -3.735072135925293, -1.8609421253204346, -12.532487869262695, -5.999803066253662, -5.157320499420166]",Oh! What what what! ...Hi.,oh ... hi
21,4,sadness,13,67,0.3818,2.176,"[-365.5517578125, 96.99524688720703, -13.973795890808105, 23.975418090820312, -8.209162712097168, 6.648515224456787, -17.524110794067383, -7.676916122436523, -16.482168197631836, 0.7352189421653748, -2.6769371032714844, -4.712510585784912, -7.132837295532227]","It's okay, y'know, you just nodded off again.",'s okay y'know nodded
21,5,joy,2,11,0.6369,2.005333333333333,"[-412.58251953125, 106.87260437011719, -11.08807373046875, 15.288094520568848, -7.4909796714782715, 0.5806030035018921, -15.029640197753906, -5.970390319824219, -2.348051071166992, 1.1907680034637451, -8.13755989074707, -8.708757400512695, -6.372375011444092]",What's going on with you?,'s going
21,6,surprise,5,32,-0.1779,1.28,"[-370.9676208496094, 90.5400390625, -29.446027755737305, 11.425026893615723, -2.7218525409698486, -7.075587749481201, -9.038239479064941, -6.629268169403076, -2.3713393211364746, -1.4511170387268066, -10.217833518981934, -6.0045366287231445, 0.7220900058746338]",I got no sleep last night!,got sleep last night
22,0,joy,1,3,0.0,3.4346666666666668,"[-253.62705993652344, 81.84010314941406, -32.179386138916016, 5.934932231903076, -22.519086837768555, -4.5333476066589355, -20.619165420532227, -7.428402900695801, -4.791460037231445, -3.086726427078247, -14.530892372131348, -6.085360050201416, -6.50330114364624]",Ew! What is that? Something exploded!,ew something exploded
22,1,neutral,1,2,0.0,2.3466666666666667,"[-331.5879821777344, 98.81990051269531, -29.819190979003906, 5.314260005950928, -23.025278091430664, 3.1314308643341064, -21.113779067993164, -13.213714599609375, -9.878570556640625, -5.018890857696533, -8.589347839355469, -7.111010551452637, -4.816667556762695]","It's just her water breaking. Calm down, will you?",'s water breaking calm
22,2,neutral,7,42,-0.5868,3.392,"[-388.0937194824219, 88.88505554199219, -20.621461868286133, 8.051704406738281, -18.383481979370117, -5.350094795227051, -21.505870819091797, -7.550230979919434, -13.84325122833252, -13.93738842010498, -15.97085952758789, 4.297170162200928, -1.2782282829284668]","Water breaking, what do you mean? What's that, water breaking?",water breaking mean 's water breaking
22,3,joy,1,4,0.296,3.648,"[-256.4993896484375, 77.76097869873047, -44.68116760253906, 11.381068229675293, -23.59898567199707, 0.617961585521698, -20.27751350402832, -11.58671760559082, -7.775936603546143, -9.627063751220703, -8.409053802490234, -7.237573146820068, -8.632699012756348]","Breathe, breathe, breathe.",breathe breathe breathe
23,0,joy,1,2,0.0,6.592,"[-314.9657287597656, 47.30409240722656, -22.260034561157227, 16.466697692871094, -26.349103927612305, -8.759795188903809, -10.418071746826172, -6.510155200958252, -11.276737213134766, -7.023091793060303, -8.63952922821045, -1.3332749605178833, -2.8367531299591064]","Are you insane? I mean Joey, is going to kill you, hes actually going to kill you dead.",insane mean joey going kill hes actually going kill dead
23,1,neutral,4,22,0.6887,2.0906666666666665,"[-297.055908203125, 64.07198333740234, -29.434755325317383, 20.866718292236328, -24.0806941986084, -11.008938789367676, -11.702400207519531, -5.430015563964844, -11.496891975402832, -3.3846936225891113, -12.081374168395996, 4.494187831878662, -7.372910499572754]",Okay! You dont think I thought of that?,okay dont think thought
23,2,neutral,3,17,0.0,1.536,"[-293.0214538574219, 69.89095306396484, -37.88337707519531, 16.068878173828125, -20.499191284179688, 1.914130687713623, -22.40475845336914, -4.457308769226074, -7.252518177032471, -2.4468770027160645, -16.404769897460938, -2.012256383895874, -2.1357500553131104]",How can you not know which one?,know one
24,0,neutral,3,18,0.0,3.6906666666666665,"[-290.2529296875, 82.5687026977539, -22.05344009399414, 14.287640571594238, -19.675756454467773, -2.144169569015503, -14.77438735961914, -12.542664527893066, -2.4205358028411865, -4.676644325256348, -8.928465843200684, -5.052458763122559, 1.0162571668624878]","I dont know, you thought See you Saturday was funny.",dont know thought see saturday funny
24,1,joy,1,4,0.3595,4.672,"[-294.8145751953125, 49.562442779541016, -20.2559814453125, 12.512502670288086, -10.203944206237793, -8.685970306396484, -7.407877445220947, -7.13517427444458, -4.054186820983887, -5.302157878875732, -10.63148021697998, -2.275250196456909, -3.4190032482147217]","Look honey, Mark is in fashion okay, I like having a friend that I can share this stuff with.",look honey mark fashion okay like friend share stuff
24,2,neutral,3,13,0.0772,1.92,"[-318.897216796875, 55.20154571533203, -14.683682441711426, 24.122739791870117, -19.16938018798828, -5.301341533660889, -15.651955604553223, -3.859403371810913, -7.077960968017578, -5.265833854675293, -3.909935235977173, -0.7128667235374451, 2.5375006198883057]",You guys would never want to go to a lecture with me.,guys would never want go lecture
24,3,joy,5,18,0.0,1.6,"[-316.05682373046875, 79.64492797851562, -3.7378787994384766, 8.869828224182129, -10.583589553833008, 9.400842666625977, -19.78536605834961, -7.343135356903076, -19.162195205688477, -6.566681385040283, -15.384905815124512, -0.7941066026687622, -1.3732277154922485]",Pa-haa!! I would love to go with you.,pa-haa would love go
25,0,neutral,1,5,0.0,3.648,"[-179.3271026611328, 48.31936264038086, -40.133792877197266, 3.5265815258026123, -0.4592229127883911, -4.3225626945495605, -2.986546754837036, 8.516562461853027, -3.103983163833618, 6.059028625488281, -3.952932357788086, 6.85239315032959, -5.066405773162842]",": I know, we did it!! Hey, that was incredible, huh?!",know hey incredible huh
25,1,neutral,6,37,-0.4767,3.52,"[-268.12982177734375, 72.8578872680664, -0.5201493501663208, 23.5457706451416, -4.866642951965332, 9.207236289978027, -12.903366088867188, 12.271904945373535, -7.709197521209717, 0.9579116702079773, 0.8888577222824097, 3.365551710128784, -4.460913181304932]","I know, it was amazing! I mean, we totally nailed it, it was beautiful.",know amazing mean totally nailed beautiful
25,2,sadness,4,15,0.1298,7.637333333333333,"[-297.56304931640625, 97.68498229980469, -17.4551944732666, 28.995431900024414, 1.5513049364089966, 6.95042085647583, -5.6395697593688965, 5.7584919929504395, 2.5645029544830322, 3.8143439292907715, 0.0805218443274498, 6.72695779800415, -6.042516231536865]",": Thank you, listen, thanks a lot Tribbiani, . Oh my God, look at the time, I gotta catch the bus to the ball.",thank listen thanks lot tribbiani oh god look time got ta catch bus ball
25,3,neutral,1,4,0.0,4.010666666666666,"[-294.5588684082031, 87.61238861083984, -5.942638397216797, 23.444231033325195, -2.0216064453125, 10.414529800415039, -3.058964252471924, 8.485044479370117, 2.5805323123931885, 8.897749900817871, -0.8573389649391174, 5.709709644317627, -0.6335304975509644]","Oh well, okay, good luck.",oh well okay good luck
25,4,anger,1,2,0.0,1.5146666666666666,"[-296.9325866699219, 74.54303741455078, -6.891685962677002, 26.108016967773438, 2.4571444988250732, 12.11267375946045, -3.8943052291870117, 10.583748817443848, 2.1728646755218506, 12.22913646697998, 2.2120859622955322, 5.166826248168945, 0.14842958748340607]",: Yeah.,yeah
25,5,surprise,2,6,0.3382,4.010666666666666,"[-291.7918395996094, 92.82501220703125, -9.9487886428833, 16.118520736694336, -6.069830417633057, 9.91766357421875, -2.2526986598968506, 6.2685723304748535, 0.022929925471544266, 10.630364418029785, 1.0849523544311523, 4.244636535644531, 0.05712224543094635]",Unless you wanna practice the Foxtrot again? Or-or the Tango?,unless wan na practice foxtrot or-or tango
25,6,joy,3,14,0.0,8.277333333333333,"[-287.58270263671875, 94.69063568115234, -15.550704002380371, 21.41634178161621, -3.165870428085327, 9.830525398254395, -2.746370315551758, 1.7562519311904907, 6.816253662109375, 3.974263906478882, 0.267141729593277, 6.922369003295898, 2.2595152854919434]",": Ahh, thanks but no. You see I-I think Im ready to dance with girls.",ahh thanks see i-i think im ready dance girls
25,7,neutral,4,18,0.0,0.64,"[-268.8834228515625, 103.17780303955078, -25.917098999023438, 22.67625617980957, -7.594866752624512, 6.7845587730407715, -5.515500545501709, 1.7410246133804321, 7.438057899475098, 5.826415061950684, -0.35329458117485046, 7.273935317993164, 1.1955806016921997]",Okay.,okay
25,8,anger,12,69,-0.4767,0.64,"[-344.57513427734375, 102.46498107910156, -17.53978157043457, 34.5239372253418, 1.847434639930725, 10.766427040100098, -2.308683395385742, 3.0551252365112305, 9.790688514709473, 9.02325439453125, 2.4993679523468018, 9.470624923706055, 3.4253947734832764]",: Yeah.,yeah
25,9,neutral,5,24,0.0,2.2613333333333334,"[-333.259521484375, 105.3542251586914, -9.003935813903809, 34.41118621826172, 8.79918098449707, 7.190013408660889, 0.2068483531475067, 6.5811991691589355, 4.062455177307129, 1.04389488697052, 0.48673248291015625, 11.387948036193848, -1.0120826959609985]",Go get em Treeger.,go get em treeger
25,10,anger,7,33,0.34,3.605333333333333,"[-315.7210388183594, 107.70539093017578, -8.843607902526855, 20.392587661743164, 0.07124212384223938, 11.06547737121582, 2.5883097648620605, 4.988585472106934, 2.5346593856811523, 8.498710632324219, 5.160135746002197, 8.007054328918457, -2.4708800315856934]",": Right.  Hey, ahh, you wanna come? Marge has a girlfriend.",right hey ahh wan na come marge girlfriend
25,11,neutral,2,10,0.3612,1.088,"[-307.1039733886719, 104.51873779296875, -13.050178527832031, 33.662025451660156, 2.821044445037842, 1.6451271772384644, -2.8569910526275635, -1.5721262693405151, 8.643506050109863, 5.427706241607666, -0.2869603931903839, 9.176361083984375, 0.4914158880710602]",Really?,really
25,12,neutral,10,60,0.6192,2.6453333333333333,"[-283.19769287109375, 64.81769561767578, -4.639526844024658, 29.029659271240234, 0.34163862466812134, 4.193750858306885, -5.319043159484863, -4.3363037109375, -2.262233018875122, -3.111172676086426, 1.2730939388275146, 4.006926536560059, -2.2738752365112305]",": Yeah, you could dance real good with her, shes the same size as me.",yeah could dance real good shes size
25,13,neutral,2,9,0.3595,1.5146666666666666,"[-319.5098571777344, 91.28385162353516, -13.376826286315918, 20.02226448059082, -7.232626438140869, 19.779037475585938, -11.37215518951416, 2.260613203048706, -2.605999231338501, 6.482659816741943, 0.5423958897590637, 7.3978095054626465, -0.454969197511673]","No, Im good.",im good
